credit_risk_70;;;;;;;;;
loan_status;person_income;person_home_ownership;person_emp_length;loan_intent;loan_grade;loan_amnt;loan_int_rate;loan_percent_income;cb_person_default_on_file
0;42000;RENT;2.0;DEBTCONSOLIDATION;C;4800;13.22;0.11;N
0;45000;MORTGAGE;10.0;HOMEIMPROVEMENT;C;14125;13.99;0.31;Y
1;32220;RENT;11.0;MEDICAL;B;17725;11.49;0.55;N
0;50000;RENT;7.0;PERSONAL;B;15000;10.37;0.30;N
0;78000;MORTGAGE;7.0;PERSONAL;A;7200;6.62;0.09;N
0;80000;RENT;0.0;PERSONAL;A;6000;8.94;0.07;N
0;84000;RENT;0.0;MEDICAL;C;15000;11.34;0.18;N
1;31000;MORTGAGE;9.0;HOMEIMPROVEMENT;A;15000;7.90;0.48;N
0;120000;MORTGAGE;5.0;PERSONAL;A;5400;5.99;0.04;N
0;22800;RENT;0.0;MEDICAL;A;2000;8.49;0.09;N
0;49500;RENT;0.0;MEDICAL;A;10000;7.66;0.20;N
0;70000;MORTGAGE;9.0;PERSONAL;A;7000;8.90;0.10;N
0;75000;MORTGAGE;7.0;EDUCATION;A;8000;7.05;0.11;N
1;33000;RENT;1.0;VENTURE;D;6000;14.84;0.18;N
0;115000;MORTGAGE;11.0;HOMEIMPROVEMENT;A;5000;7.51;0.04;N
0;96000;MORTGAGE;4.0;PERSONAL;A;9000;6.62;0.09;N
0;53000;RENT;7.0;VENTURE;C;9600;12.73;0.18;N
1;58000;MORTGAGE;4.0;MEDICAL;D;15000;13.99;0.26;Y
0;125000;MORTGAGE;2.0;MEDICAL;A;20000;7.88;0.16;N
0;20000;RENT;0.0;EDUCATION;B;5500;12.69;0.28;N
0;7800;RENT;1.0;EDUCATION;B;1000;11.36;0.13;N
0;65004;RENT;4.0;VENTURE;E;15000;16.95;0.23;N
0;65000;OWN;3.0;PERSONAL;B;8000;10.62;0.12;N
0;30000;RENT;2.0;VENTURE;A;4000;5.99;0.13;N
1;12360;RENT;3.0;EDUCATION;B;4000;9.99;0.32;N
0;118400;MORTGAGE;11.0;EDUCATION;A;35000;7.90;0.30;N
0;135000;MORTGAGE;13.0;DEBTCONSOLIDATION;A;12000;7.90;0.09;N
0;24996;RENT;2.0;DEBTCONSOLIDATION;C;7000;12.53;0.28;N
0;30000;RENT;3.0;VENTURE;B;8000;12.53;0.27;N
1;42494;RENT;7.0;VENTURE;B;16000;11.71;0.38;N
0;72444;MORTGAGE;7.0;HOMEIMPROVEMENT;B;25000;10.74;0.35;N
0;78386;OWN;3.0;EDUCATION;A;4000;5.42;0.05;N
1;35000;RENT;1.0;VENTURE;D;3000;14.74;0.09;Y
1;107450;MORTGAGE;11.0;PERSONAL;G;24000;20.86;0.22;Y
1;46000;RENT;0.0;DEBTCONSOLIDATION;D;3000;16.29;0.07;N
0;101500;RENT;2.0;HOMEIMPROVEMENT;B;18000;12.18;0.18;N
0;160000;OWN;20.0;VENTURE;D;24000;14.96;0.15;Y
0;75000;MORTGAGE;7.0;EDUCATION;A;16100;7.90;0.21;N
0;85000;MORTGAGE;14.0;VENTURE;B;7500;11.49;0.09;N
0;69000;RENT;13.0;MEDICAL;B;4800;11.11;0.07;N
0;50000;RENT;5.0;MEDICAL;B;5000;11.14;0.10;N
0;24996;RENT;8.0;DEBTCONSOLIDATION;C;2500;12.98;0.10;N
0;36000;RENT;1.0;MEDICAL;A;7000;6.03;0.19;N
1;31200;RENT;0.0;EDUCATION;C;13000;13.11;0.42;Y
0;52000;MORTGAGE;0.0;EDUCATION;C;1200;13.98;0.02;Y
0;75000;RENT;2.0;PERSONAL;B;9600;10.00;0.13;N
0;70000;MORTGAGE;12.0;DEBTCONSOLIDATION;B;20800;12.21;0.30;N
1;84000;RENT;0.0;EDUCATION;B;20000;9.64;0.24;N
1;83000;MORTGAGE;5.0;PERSONAL;C;15000;12.84;0.18;Y
0;57600;MORTGAGE;7.0;PERSONAL;A;5000;5.79;0.09;N
1;16000;MORTGAGE;1.0;DEBTCONSOLIDATION;C;5600;12.84;0.35;Y
0;83000;MORTGAGE;2.0;MEDICAL;B;25000;10.99;0.30;N
0;77237;MORTGAGE;8.0;MEDICAL;A;15000;6.17;0.19;N
0;75000;MORTGAGE;0.0;HOMEIMPROVEMENT;C;20000;13.06;0.27;N
0;25200;RENT;2.0;EDUCATION;A;6000;7.49;0.24;N
0;175000;MORTGAGE;21.0;VENTURE;B;10000;11.26;0.06;N
0;34000;RENT;2.0;DEBTCONSOLIDATION;C;9000;13.16;0.26;N
1;39000;MORTGAGE;13.0;HOMEIMPROVEMENT;C;3000;13.99;0.08;Y
0;80000;OWN;8.0;VENTURE;A;12000;7.49;0.15;N
1;47292;RENT;4.0;MEDICAL;D;10000;16.32;0.21;Y
0;62000;RENT;6.0;MEDICAL;A;12500;7.29;0.20;N
1;83000;RENT;6.0;DEBTCONSOLIDATION;E;24000;19.69;0.29;N
0;249999;MORTGAGE;2.0;EDUCATION;A;25000;6.62;0.10;N
0;175000;RENT;1.0;EDUCATION;A;18000;5.79;0.10;N
1;26785;RENT;6.0;MEDICAL;A;9000;7.90;0.34;N
0;56000;MORTGAGE;7.0;PERSONAL;B;4500;11.83;0.08;N
0;75000;MORTGAGE;2.0;EDUCATION;A;10000;7.88;0.13;N
1;18000;MORTGAGE;0.0;DEBTCONSOLIDATION;B;10000;12.18;0.56;N
0;48000;OWN;4.0;VENTURE;B;7000;10.74;0.15;N
0;26400;OWN;8.0;HOMEIMPROVEMENT;A;8000;5.79;0.30;N
0;85155;RENT;13.0;HOMEIMPROVEMENT;D;20000;14.61;0.23;N
0;75000;RENT;1.0;VENTURE;C;10250;12.23;0.14;Y
0;52000;MORTGAGE;8.0;EDUCATION;A;3000;7.66;0.06;N
0;130000;MORTGAGE;0.0;HOMEIMPROVEMENT;A;6325;6.54;0.05;N
0;160000;MORTGAGE;0.0;VENTURE;A;17400;7.88;0.11;N
0;59200;RENT;4.0;DEBTCONSOLIDATION;B;15000;10.75;0.25;N
0;80000;MORTGAGE;11.0;PERSONAL;A;8500;6.03;0.11;N
0;59000;MORTGAGE;6.0;HOMEIMPROVEMENT;B;5500;9.91;0.09;N
0;49510;MORTGAGE;5.0;HOMEIMPROVEMENT;B;4000;10.62;0.08;N
1;59000;RENT;9.0;MEDICAL;D;10400;16.29;0.18;N
0;68000;RENT;1.0;PERSONAL;A;6000;7.49;0.09;N
0;20800;RENT;0.0;DEBTCONSOLIDATION;B;3000;11.46;0.14;N
0;60000;RENT;1.0;MEDICAL;A;6200;8.59;0.10;N
0;79100;MORTGAGE;4.0;MEDICAL;A;19150;6.99;0.24;N
0;50000;RENT;5.0;VENTURE;C;13000;13.16;0.26;Y
0;75000;MORTGAGE;5.0;DEBTCONSOLIDATION;C;4000;14.27;0.05;Y
0;54996;OWN;6.0;VENTURE;A;5500;7.51;0.10;N
0;120000;MORTGAGE;5.0;VENTURE;B;15000;10.25;0.13;N
0;105000;MORTGAGE;2.0;HOMEIMPROVEMENT;B;7200;10.65;0.07;N
0;68000;RENT;3.0;EDUCATION;D;10000;15.05;0.15;N
1;86000;RENT;0.0;EDUCATION;D;20000;14.54;0.23;Y
0;32000;MORTGAGE;3.0;EDUCATION;A;6000;8.49;0.19;N
0;56000;MORTGAGE;8.0;VENTURE;A;13000;7.88;0.23;N
0;92000;MORTGAGE;7.0;MEDICAL;C;18000;12.68;0.20;Y
0;75996;RENT;6.0;MEDICAL;A;16000;8.94;0.21;N
0;60000;MORTGAGE;5.0;DEBTCONSOLIDATION;C;5000;13.48;0.08;N
0;48000;RENT;3.0;EDUCATION;B;6600;11.11;0.14;N
0;36000;MORTGAGE;3.0;HOMEIMPROVEMENT;B;2400;10.65;0.07;N
0;116300;RENT;6.0;HOMEIMPROVEMENT;D;5000;14.96;0.04;Y
0;57564;MORTGAGE;6.0;DEBTCONSOLIDATION;B;21000;11.48;0.36;N
0;46000;RENT;3.0;DEBTCONSOLIDATION;A;8000;6.17;0.17;N
1;59000;MORTGAGE;2.0;HOMEIMPROVEMENT;C;20000;13.48;0.34;Y
0;66000;MORTGAGE;0.0;DEBTCONSOLIDATION;A;11200;9.32;0.17;N
0;50000;OWN;10.0;PERSONAL;A;7500;5.99;0.15;N
1;22884;RENT;2.0;MEDICAL;A;7000;7.51;0.31;N
0;65004;RENT;8.0;HOMEIMPROVEMENT;B;5000;10.59;0.08;N
0;30000;MORTGAGE;6.0;PERSONAL;C;2000;12.61;0.07;N
0;43680;OWN;0.0;DEBTCONSOLIDATION;D;10000;14.46;0.23;N
0;53000;RENT;5.0;EDUCATION;A;10000;7.51;0.19;N
0;62300;RENT;9.0;MEDICAL;A;12000;7.90;0.19;N
1;33996;RENT;2.0;MEDICAL;B;10800;11.12;0.32;N
0;50000;MORTGAGE;3.0;PERSONAL;B;6000;11.11;0.12;N
0;30000;RENT;14.0;MEDICAL;B;3000;10.38;0.10;N
0;65004;MORTGAGE;9.0;MEDICAL;A;4500;6.92;0.07;N
0;88900;OWN;2.0;MEDICAL;B;5000;11.83;0.06;N
0;60000;RENT;0.0;HOMEIMPROVEMENT;A;6000;8.00;0.10;N
0;201000;MORTGAGE;3.0;HOMEIMPROVEMENT;B;15000;11.12;0.07;N
0;70000;RENT;4.0;EDUCATION;B;10000;12.69;0.14;N
0;45000;RENT;5.0;PERSONAL;A;10000;7.51;0.22;N
0;130000;MORTGAGE;7.0;VENTURE;D;6500;15.99;0.05;Y
0;115000;MORTGAGE;7.0;EDUCATION;C;10000;14.27;0.09;Y
0;75000;RENT;4.0;MEDICAL;C;4000;13.49;0.05;Y
0;27500;RENT;0.0;EDUCATION;B;3000;10.99;0.11;N
0;140000;MORTGAGE;6.0;VENTURE;A;20000;6.91;0.14;N
0;65004;MORTGAGE;9.0;EDUCATION;A;15000;7.51;0.23;N
1;30000;RENT;8.0;DEBTCONSOLIDATION;B;11000;9.91;0.37;N
0;69996;RENT;1.0;PERSONAL;B;6000;11.86;0.09;N
0;66000;OWN;25.0;PERSONAL;C;6125;14.65;0.09;N
1;39000;RENT;0.0;DEBTCONSOLIDATION;C;12000;12.53;0.31;Y
0;60000;MORTGAGE;3.0;MEDICAL;A;4500;7.40;0.07;N
0;94692;MORTGAGE;5.0;EDUCATION;B;20000;11.49;0.21;N
0;60000;RENT;9.0;DEBTCONSOLIDATION;A;13500;7.49;0.23;N
0;45000;MORTGAGE;3.0;VENTURE;C;15000;13.06;0.33;N
0;50648;MORTGAGE;8.0;PERSONAL;A;8000;6.76;0.16;N
0;80000;MORTGAGE;4.0;PERSONAL;A;11000;6.62;0.14;N
0;30000;RENT;0.0;DEBTCONSOLIDATION;A;4200;7.49;0.14;N
0;85000;RENT;11.0;EDUCATION;A;5000;7.90;0.06;N
1;35000;RENT;1.0;VENTURE;A;15000;7.90;0.43;N
0;180000;OWN;0.0;HOMEIMPROVEMENT;A;10000;8.00;0.06;N
0;43200;RENT;1.0;MEDICAL;A;3000;7.49;0.07;N
1;54000;MORTGAGE;8.0;MEDICAL;D;14800;15.31;0.27;Y
0;90000;RENT;3.0;DEBTCONSOLIDATION;A;10000;7.66;0.11;N
1;70000;RENT;1.0;EDUCATION;D;4200;14.61;0.06;N
1;54000;RENT;2.0;EDUCATION;D;10000;16.49;0.19;Y
0;80000;MORTGAGE;28.0;VENTURE;D;25000;15.33;0.31;Y
0;188004;MORTGAGE;4.0;PERSONAL;A;2000;8.59;0.01;N
0;70000;OWN;3.0;MEDICAL;A;8000;5.79;0.11;N
0;25920;OWN;4.0;EDUCATION;D;3250;15.99;0.13;Y
1;78000;RENT;2.0;VENTURE;D;25000;16.32;0.32;Y
0;48000;RENT;0.0;MEDICAL;B;10000;10.62;0.21;N
1;14400;RENT;2.0;PERSONAL;D;1825;15.62;0.13;Y
0;65600;RENT;3.0;EDUCATION;D;6000;15.62;0.09;Y
1;10000;RENT;8.0;PERSONAL;A;3000;7.90;0.30;N
1;14800;RENT;5.0;DEBTCONSOLIDATION;A;2800;8.00;0.19;N
1;44000;RENT;2.0;MEDICAL;B;15000;11.48;0.34;N
0;52739;MORTGAGE;8.0;HOMEIMPROVEMENT;A;8000;9.38;0.15;N
0;32000;MORTGAGE;7.0;EDUCATION;B;10000;11.71;0.31;N
0;113000;MORTGAGE;4.0;EDUCATION;A;12000;7.66;0.11;N
0;43000;MORTGAGE;11.0;PERSONAL;C;5000;12.99;0.12;Y
1;103000;RENT;0.0;EDUCATION;D;8000;14.61;0.08;N
0;61000;MORTGAGE;1.0;DEBTCONSOLIDATION;B;8000;11.49;0.13;N
1;56400;RENT;1.0;DEBTCONSOLIDATION;B;7000;11.49;0.12;N
0;77000;MORTGAGE;2.0;EDUCATION;E;10000;16.35;0.13;Y
0;50000;MORTGAGE;4.0;PERSONAL;B;7000;9.25;0.14;N
0;75000;RENT;0.0;PERSONAL;B;14400;12.53;0.19;N
0;22884;RENT;8.0;EDUCATION;B;6000;11.49;0.26;N
0;92000;RENT;2.0;DEBTCONSOLIDATION;C;20000;13.72;0.22;N
0;115200;RENT;0.0;HOMEIMPROVEMENT;B;24250;11.36;0.21;N
0;42000;MORTGAGE;2.0;HOMEIMPROVEMENT;A;7000;8.59;0.17;N
0;84000;MORTGAGE;9.0;VENTURE;B;5000;10.99;0.06;N
0;120000;MORTGAGE;5.0;HOMEIMPROVEMENT;D;25000;15.95;0.21;N
0;50000;OWN;5.0;VENTURE;B;5000;12.69;0.10;N
0;50000;RENT;1.0;PERSONAL;B;4800;10.37;0.10;N
0;55000;RENT;2.0;PERSONAL;B;8000;10.65;0.15;N
1;41000;RENT;11.0;PERSONAL;E;4000;18.64;0.10;N
0;31200;RENT;0.0;MEDICAL;B;2900;9.91;0.09;N
0;33996;RENT;1.0;EDUCATION;A;1500;6.99;0.04;N
0;50000;OWN;3.0;EDUCATION;A;5000;5.99;0.10;N
0;33600;MORTGAGE;3.0;VENTURE;A;7000;7.14;0.21;N
0;72000;MORTGAGE;3.0;HOMEIMPROVEMENT;B;10000;10.95;0.14;N
0;75000;MORTGAGE;1.0;HOMEIMPROVEMENT;A;3000;9.63;0.04;N
0;65000;RENT;1.0;MEDICAL;B;6400;9.99;0.10;N
0;36000;MORTGAGE;5.0;VENTURE;E;4800;17.93;0.13;N
0;33600;RENT;6.0;MEDICAL;F;1500;19.41;0.04;N
1;57800;RENT;6.0;DEBTCONSOLIDATION;C;11200;13.16;0.19;N
0;39600;RENT;2.0;PERSONAL;C;11500;13.48;0.29;N
1;13500;OWN;0.0;VENTURE;A;6700;9.63;0.50;N
0;36000;RENT;2.0;VENTURE;B;5000;10.75;0.14;N
0;45000;RENT;4.0;MEDICAL;B;5100;10.00;0.11;N
0;48000;MORTGAGE;2.0;VENTURE;C;5000;11.97;0.10;Y
0;68700;OWN;0.0;PERSONAL;A;10000;6.92;0.15;N
0;98320;MORTGAGE;15.0;PERSONAL;B;10425;11.49;0.11;N
0;60000;RENT;4.0;EDUCATION;B;12000;9.99;0.20;N
0;20000;OWN;0.0;PERSONAL;D;5650;15.99;0.28;Y
0;133000;MORTGAGE;3.0;HOMEIMPROVEMENT;D;15000;16.77;0.11;N
0;126696;MORTGAGE;19.0;MEDICAL;B;24250;10.38;0.19;N
0;100000;MORTGAGE;0.0;EDUCATION;A;15000;6.03;0.15;N
1;33000;RENT;2.0;HOMEIMPROVEMENT;D;10800;14.96;0.33;Y
0;190000;RENT;5.0;VENTURE;A;22000;6.91;0.12;N
0;42000;OWN;4.0;PERSONAL;C;8000;15.96;0.19;N
0;52800;RENT;4.0;PERSONAL;B;2400;9.62;0.05;N
0;16000;MORTGAGE;3.0;MEDICAL;C;2275;13.06;0.14;Y
0;102500;MORTGAGE;0.0;DEBTCONSOLIDATION;B;9000;11.49;0.09;N
0;33000;OWN;1.0;PERSONAL;D;7500;15.31;0.23;N
1;61000;MORTGAGE;9.0;HOMEIMPROVEMENT;B;15000;9.88;0.25;N
0;85000;MORTGAGE;2.0;DEBTCONSOLIDATION;B;7000;12.69;0.08;N
0;86004;MORTGAGE;12.0;VENTURE;B;3000;9.99;0.03;N
0;90000;MORTGAGE;0.0;MEDICAL;A;10000;7.14;0.11;N
0;53004;MORTGAGE;6.0;DEBTCONSOLIDATION;B;21000;10.65;0.40;N
1;4800;RENT;1.0;PERSONAL;D;1800;14.84;0.38;Y
1;39000;RENT;2.0;VENTURE;C;8500;13.23;0.22;Y
1;49000;RENT;2.0;HOMEIMPROVEMENT;D;5000;15.31;0.10;Y
0;65000;RENT;4.0;HOMEIMPROVEMENT;B;16000;11.83;0.25;N
0;75000;MORTGAGE;4.0;MEDICAL;A;9000;6.99;0.12;N
0;48000;MORTGAGE;8.0;MEDICAL;A;4500;5.42;0.09;N
0;63996;OWN;8.0;PERSONAL;C;12000;12.61;0.19;N
0;39900;RENT;8.0;EDUCATION;B;12000;9.88;0.30;N
1;26880;RENT;0.0;HOMEIMPROVEMENT;D;6000;14.84;0.22;N
0;75000;OWN;0.0;PERSONAL;A;6675;6.54;0.09;N
0;23000;OWN;2.0;PERSONAL;A;7000;7.29;0.30;N
0;39672;MORTGAGE;10.0;PERSONAL;D;11500;15.70;0.29;N
1;27000;RENT;5.0;MEDICAL;D;4000;15.58;0.15;Y
0;54000;MORTGAGE;2.0;EDUCATION;B;9250;11.36;0.17;N
0;85000;MORTGAGE;3.0;EDUCATION;D;10000;14.09;0.12;N
1;118000;MORTGAGE;5.0;DEBTCONSOLIDATION;D;25000;14.96;0.21;Y
0;33000;RENT;7.0;PERSONAL;D;5500;14.54;0.17;Y
0;18000;RENT;4.0;EDUCATION;A;2000;7.29;0.11;N
1;48000;RENT;4.0;VENTURE;D;24000;16.29;0.50;Y
1;103000;MORTGAGE;0.0;EDUCATION;E;33000;18.64;0.32;Y
0;29000;RENT;0.0;DEBTCONSOLIDATION;B;6250;10.99;0.22;N
0;65000;RENT;1.0;HOMEIMPROVEMENT;A;3000;8.49;0.05;N
0;82632;RENT;0.0;EDUCATION;B;10000;12.21;0.12;N
0;37000;OWN;3.0;EDUCATION;C;7200;13.61;0.19;N
0;25000;RENT;0.0;PERSONAL;B;4125;11.71;0.17;N
0;33600;OWN;14.0;VENTURE;A;4000;6.39;0.12;N
0;95000;RENT;3.0;PERSONAL;A;12000;7.88;0.13;N
0;53595;MORTGAGE;3.0;PERSONAL;A;6000;7.88;0.11;N
0;30000;MORTGAGE;2.0;VENTURE;B;8000;10.65;0.27;N
0;32000;RENT;0.0;MEDICAL;B;3200;10.20;0.10;N
0;54000;MORTGAGE;4.0;PERSONAL;A;9600;6.62;0.18;N
0;26780;RENT;0.0;DEBTCONSOLIDATION;B;6000;9.25;0.22;N
0;66000;MORTGAGE;7.0;PERSONAL;B;10000;9.63;0.15;N
0;112500;MORTGAGE;11.0;EDUCATION;C;3000;13.35;0.03;N
0;23000;RENT;1.0;DEBTCONSOLIDATION;C;4000;14.22;0.17;Y
0;160000;MORTGAGE;12.0;MEDICAL;C;1500;11.78;0.01;Y
0;53000;RENT;5.0;HOMEIMPROVEMENT;C;3150;15.27;0.06;N
0;62910;OWN;3.0;PERSONAL;D;7075;17.58;0.11;N
0;54000;MORTGAGE;10.0;EDUCATION;A;5000;6.62;0.09;N
1;31200;RENT;6.0;EDUCATION;B;12000;10.39;0.38;N
1;62400;RENT;3.0;EDUCATION;D;24000;14.84;0.38;N
0;83000;MORTGAGE;13.0;DEBTCONSOLIDATION;A;7500;8.90;0.09;N
0;47000;RENT;3.0;MEDICAL;B;12000;10.37;0.26;N
1;55400;MORTGAGE;5.0;HOMEIMPROVEMENT;C;5000;14.27;0.09;N
0;62000;MORTGAGE;0.0;EDUCATION;A;9475;6.03;0.15;N
0;96000;MORTGAGE;7.0;DEBTCONSOLIDATION;A;5000;7.51;0.05;N
0;32000;RENT;6.0;MEDICAL;B;8000;9.91;0.25;N
0;88500;MORTGAGE;2.0;EDUCATION;C;5000;13.99;0.06;N
0;108928;MORTGAGE;9.0;EDUCATION;A;17600;7.88;0.16;N
0;45204;RENT;0.0;MEDICAL;A;12000;7.51;0.27;N
0;117000;RENT;6.0;EDUCATION;B;21000;10.65;0.18;N
1;44000;RENT;4.0;PERSONAL;G;5000;20.17;0.11;N
0;45000;MORTGAGE;3.0;DEBTCONSOLIDATION;A;4000;8.59;0.09;N
0;115000;MORTGAGE;3.0;DEBTCONSOLIDATION;C;19000;13.49;0.17;N
0;40000;RENT;0.0;VENTURE;A;8600;7.66;0.21;N
0;97333;OWN;3.0;HOMEIMPROVEMENT;A;10000;5.99;0.10;N
0;27996;RENT;14.0;MEDICAL;B;8500;11.58;0.30;N
0;84996;RENT;17.0;EDUCATION;A;10000;8.00;0.12;N
0;95000;RENT;4.0;EDUCATION;A;24000;8.90;0.25;N
1;60000;RENT;4.0;MEDICAL;D;16000;16.07;0.27;Y
0;61200;OWN;4.0;HOMEIMPROVEMENT;C;1500;12.84;0.02;Y
1;108000;MORTGAGE;13.0;DEBTCONSOLIDATION;D;8400;15.99;0.08;N
0;33000;RENT;2.0;VENTURE;A;7000;8.90;0.21;N
0;33000;MORTGAGE;3.0;EDUCATION;B;5600;10.59;0.17;N
0;36000;MORTGAGE;0.0;DEBTCONSOLIDATION;C;1800;12.61;0.05;N
0;42000;MORTGAGE;1.0;PERSONAL;C;10500;14.65;0.25;N
1;288000;RENT;5.0;DEBTCONSOLIDATION;E;25000;17.93;0.09;N
1;49000;RENT;0.0;EDUCATION;D;7600;15.62;0.16;N
0;66800;MORTGAGE;0.0;PERSONAL;B;2500;11.49;0.04;N
0;46296;RENT;14.0;EDUCATION;D;8800;14.42;0.19;N
0;54996;MORTGAGE;0.0;HOMEIMPROVEMENT;A;10000;8.94;0.18;N
0;101416;MORTGAGE;9.0;HOMEIMPROVEMENT;C;15000;12.87;0.15;Y
0;42000;RENT;4.0;MEDICAL;A;5000;5.42;0.12;N
0;88000;RENT;10.0;PERSONAL;B;10000;12.69;0.11;N
1;35000;RENT;0.0;EDUCATION;C;12000;10.91;0.34;Y
0;50200;RENT;1.0;EDUCATION;A;9000;7.66;0.18;N
0;30000;RENT;4.0;EDUCATION;C;8125;12.68;0.27;N
0;75000;MORTGAGE;4.0;EDUCATION;C;15000;13.61;0.20;N
0;66000;RENT;3.0;EDUCATION;A;10000;6.62;0.15;N
1;39000;RENT;6.0;DEBTCONSOLIDATION;A;5000;5.99;0.13;N
0;113000;RENT;4.0;DEBTCONSOLIDATION;A;12000;7.49;0.11;N
1;66500;RENT;0.0;VENTURE;D;10000;14.11;0.15;Y
0;125000;MORTGAGE;1.0;EDUCATION;B;20000;11.71;0.16;N
0;38400;RENT;3.0;DEBTCONSOLIDATION;B;5000;11.14;0.13;N
0;132750;MORTGAGE;8.0;HOMEIMPROVEMENT;B;12000;11.49;0.09;N
0;35000;OWN;1.0;HOMEIMPROVEMENT;D;7000;16.29;0.20;Y
0;95000;RENT;6.0;HOMEIMPROVEMENT;A;3200;7.51;0.03;N
1;62000;RENT;8.0;VENTURE;D;10000;17.27;0.16;Y
0;48000;RENT;1.0;MEDICAL;A;2400;8.49;0.05;N
0;84000;MORTGAGE;7.0;EDUCATION;B;23000;11.99;0.27;N
0;25000;OWN;1.0;VENTURE;B;6000;11.89;0.24;N
0;25000;OWN;4.0;HOMEIMPROVEMENT;B;3075;11.83;0.12;N
1;19200;RENT;1.0;VENTURE;A;9500;7.88;0.49;N
0;62000;MORTGAGE;6.0;EDUCATION;A;15075;6.03;0.24;N
1;37000;RENT;2.0;PERSONAL;B;6000;9.99;0.16;N
0;101000;RENT;2.0;EDUCATION;C;7500;13.22;0.07;Y
0;95000;MORTGAGE;18.0;PERSONAL;B;13000;10.65;0.14;N
0;160000;RENT;1.0;HOMEIMPROVEMENT;C;7500;11.28;0.05;N
0;85000;RENT;0.0;EDUCATION;B;7000;10.74;0.08;N
0;60000;RENT;5.0;VENTURE;D;5000;16.49;0.08;Y
0;200000;MORTGAGE;4.0;EDUCATION;B;6000;11.86;0.03;N
0;40000;RENT;2.0;MEDICAL;B;6000;10.65;0.15;N
0;100000;MORTGAGE;3.0;PERSONAL;D;13750;15.95;0.14;N
0;60000;OWN;4.0;HOMEIMPROVEMENT;A;10500;7.49;0.17;N
1;34000;RENT;0.0;DEBTCONSOLIDATION;A;12000;6.92;0.35;N
0;40000;MORTGAGE;8.0;PERSONAL;B;10000;9.88;0.25;N
0;54000;MORTGAGE;1.0;VENTURE;B;6250;9.99;0.12;N
0;62000;OWN;2.0;HOMEIMPROVEMENT;C;9800;13.79;0.16;Y
0;92000;RENT;5.0;DEBTCONSOLIDATION;B;10000;11.71;0.11;N
0;30000;RENT;4.0;VENTURE;C;6000;14.65;0.20;Y
0;26400;RENT;2.0;VENTURE;C;3250;13.48;0.12;N
0;45020;RENT;6.0;EDUCATION;B;8300;10.99;0.18;N
1;53800;MORTGAGE;20.0;DEBTCONSOLIDATION;D;18200;18.25;0.34;Y
0;95000;RENT;3.0;HOMEIMPROVEMENT;C;8000;13.80;0.08;N
1;30000;RENT;3.0;MEDICAL;D;10000;17.58;0.33;N
1;19200;MORTGAGE;6.0;HOMEIMPROVEMENT;D;1400;14.91;0.07;Y
0;57450;RENT;4.0;MEDICAL;C;2000;13.35;0.03;Y
1;44000;RENT;0.0;HOMEIMPROVEMENT;D;18225;14.91;0.41;N
0;75000;RENT;6.0;PERSONAL;B;15000;11.71;0.20;N
0;40000;OWN;6.0;VENTURE;A;1000;6.76;0.03;N
0;95000;MORTGAGE;7.0;PERSONAL;A;6000;7.68;0.06;N
0;73000;MORTGAGE;3.0;MEDICAL;A;10000;7.49;0.14;N
1;32000;RENT;3.0;HOMEIMPROVEMENT;C;8400;13.98;0.26;N
0;66912;MORTGAGE;7.0;PERSONAL;C;16000;12.73;0.24;N
0;125000;RENT;3.0;MEDICAL;C;18000;14.79;0.14;Y
0;50000;RENT;1.0;VENTURE;A;4000;7.88;0.08;N
0;57996;MORTGAGE;6.0;EDUCATION;C;20475;12.72;0.35;N
1;84000;RENT;1.0;VENTURE;E;8000;16.45;0.10;N
0;56331;MORTGAGE;7.0;EDUCATION;B;10000;10.36;0.18;N
0;26400;OWN;2.0;VENTURE;A;4000;7.51;0.15;N
1;63600;RENT;5.0;DEBTCONSOLIDATION;B;12000;12.42;0.19;N
0;54000;MORTGAGE;1.0;EDUCATION;A;6000;6.17;0.11;N
0;103000;RENT;9.0;HOMEIMPROVEMENT;D;12800;15.70;0.12;Y
0;51036;MORTGAGE;7.0;EDUCATION;C;15000;13.16;0.29;N
0;74628;MORTGAGE;3.0;PERSONAL;C;3000;13.49;0.04;Y
0;45000;MORTGAGE;3.0;EDUCATION;B;4000;11.83;0.09;N
0;29124;RENT;3.0;EDUCATION;B;1600;10.83;0.05;N
0;98000;RENT;3.0;EDUCATION;C;11750;13.47;0.12;Y
0;62000;OWN;3.0;PERSONAL;A;7200;7.49;0.12;N
1;26400;RENT;8.0;EDUCATION;C;4000;14.17;0.15;N
0;68000;RENT;2.0;DEBTCONSOLIDATION;A;9500;7.14;0.14;N
0;41033;MORTGAGE;2.0;DEBTCONSOLIDATION;C;5700;12.99;0.14;N
0;48000;MORTGAGE;3.0;DEBTCONSOLIDATION;B;4800;9.99;0.10;N
0;12000;MORTGAGE;7.0;EDUCATION;D;1500;14.84;0.13;Y
0;138000;RENT;0.0;VENTURE;A;11000;7.49;0.08;N
0;36000;RENT;3.0;EDUCATION;B;10000;10.62;0.28;N
1;23000;RENT;4.0;EDUCATION;C;10000;13.48;0.43;Y
0;21600;OWN;2.0;VENTURE;C;6000;12.68;0.28;N
1;33000;MORTGAGE;8.0;EDUCATION;D;9000;12.49;0.27;Y
1;69000;RENT;3.0;EDUCATION;B;11200;12.42;0.16;N
